# MEAN_SAMPLE_SIZE = 39955
# TOTAL_GENES = 14974
# TEST_DIRECTION = one-sided, positive (set), one-sided, positive (covar)
# CONDITIONED_INTERNAL = gene size, gene density, inverse mac, log(gene size), log(gene density), log(inverse mac)
# CONDITIONED_HIDDEN = Average (covar)
VARIABLE                              TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
PC.Neuron_Slc17a7_Bcl6-Tcerg...      COVAR   14974     0.023579     0.065282     0.009884    0.0085335 PC.Neuron_Slc17a7_Bcl6-Tcerg1l.3_4
PC.Neuron_Slc17a7_Bcl6-Fos.3...      COVAR   14974     0.025907     0.072042    0.0090588    0.0021223 PC.Neuron_Slc17a7_Bcl6-Fos.3_5
PC.Neuron_Slc17a7_Bcl6-Ndst4...      COVAR   14974    0.0063585     0.019387    0.0052194      0.11158 PC.Neuron_Slc17a7_Bcl6-Ndst4.3_6
PC.Neuron_Slc17a7_Bcl6-Ptgfr...      COVAR   14974    0.0032155     0.010173    0.0043352      0.22914 PC.Neuron_Slc17a7_Bcl6-Ptgfr.3_7
PC.Neuron_Slc17a7_Bcl6-Tshz2...      COVAR   14974     0.021029     0.058556    0.0085966    0.0072254 PC.Neuron_Slc17a7_Bcl6-Tshz2-Syt2.3_8
PC.Neuron_Slc17a7_Bcl6-Pvalb...      COVAR   14974     0.013046     0.036159    0.0089152     0.071704 PC.Neuron_Slc17a7_Bcl6-Pvalb.3_9
PC.Neuron_Gad1Gad2_Cplx3-Rel...      COVAR   14974     0.028546     0.079448    0.0096448    0.0015419 PC.Neuron_Gad1Gad2_Cplx3-Reln.4_1
PC.Neuron_Gad1Gad2_Cplx3-Npy...      COVAR   14974     0.021172      0.05954    0.0086537     0.007216 PC.Neuron_Gad1Gad2_Cplx3-Npy.4_2
PC.Neuron_Gad1Gad2_Cplx3-Egl...      COVAR   14974     0.013219     0.037731    0.0083673     0.057086 PC.Neuron_Gad1Gad2_Cplx3-Egln3.4_3
PC.Neuron_Gad1Gad2-Slc17a8_S...      COVAR   14974    0.0054658     0.015662     0.007397      0.22998 PC.Neuron_Gad1Gad2-Slc17a8_Synpr-Sncg-Yjefn3.4_4
PC.Neuron_Gad1Gad2_Synpr-Snc...      COVAR   14974       0.0208     0.060262    0.0072637    0.0020972 PC.Neuron_Gad1Gad2_Synpr-Sncg.4_5
PC.Neuron_Gad1Gad2_Synpr-Nna...      COVAR   14974    0.0045566     0.013765    0.0060465      0.22555 PC.Neuron_Gad1Gad2_Synpr-Nnat.4_6
PC.Neuron_Gad1Gad2_Synpr-Cri...      COVAR   14974    0.0068542     0.019549    0.0077606      0.18857 PC.Neuron_Gad1Gad2_Synpr-Crispld2.4_7
PC.Neuron_Gad1Gad2-Chat_Synp...      COVAR   14974     0.010566     0.029478     0.009336      0.12888 PC.Neuron_Gad1Gad2-Chat_Synpr-Slc5a7.4_8
PC.Neuron_Gad1Gad2_Synpr-Pcd...      COVAR   14974    0.0046292     0.012952    0.0091166      0.30581 PC.Neuron_Gad1Gad2_Synpr-Pcdh11x.4_9
PC.Neuron_Gad1Gad2_Pvalb-Unc...      COVAR   14974    0.0068114     0.020919     0.004976     0.085533 PC.Neuron_Gad1Gad2_Pvalb-Unc5b.5_1
PC.Neuron_Gad1Gad2_Pvalb-Nef...      COVAR   14974     0.024129     0.065878    0.0091203    0.0040816 PC.Neuron_Gad1Gad2_Pvalb-Nefm.5_2
PC.Neuron_Gad1Gad2_Pvalb-Car...      COVAR   14974      0.02716     0.074704    0.0092432    0.0016521 PC.Neuron_Gad1Gad2_Pvalb-Cartpt.5_3
PC.Neuron_Gad1Gad2-Th_Nr4a2....      COVAR   14974    0.0066971     0.020322    0.0053429      0.10503 PC.Neuron_Gad1Gad2-Th_Nr4a2.5_4
PC.Neuron_Gad1Gad2_Sst-Crh.5...      COVAR   14974      0.01402     0.039465    0.0081354     0.042427 PC.Neuron_Gad1Gad2_Sst-Crh.5_5
PC.Neuron_Gad1Gad2_Sst-Pdyn....      COVAR   14974     0.017736     0.048634    0.0090736      0.02532 PC.Neuron_Gad1Gad2_Sst-Pdyn.5_6
PC.Neuron_Gad1Gad2_Sst-Nr2f2...      COVAR   14974    0.0085432     0.025223     0.006216     0.084672 PC.Neuron_Gad1Gad2_Sst-Nr2f2.5_7
PC.Neuron_Slc17a7-Slc17a6_Sh...      COVAR   14974     0.013598     0.037522     0.010475     0.097125 PC.Neuron_Slc17a7-Slc17a6_Shisa8.6_1
PC.Neuron_Slc17a7-Slc17a6_Ts...2     COVAR   14974    0.0044673     0.013546    0.0057933      0.22033 PC.Neuron_Slc17a7-Slc17a6_Tshz2-Fos.6_2
PC.Neuron_Slc17a7-Slc17a6_Ts...6     COVAR   14974    0.0099845     0.028452    0.0084708      0.11927 PC.Neuron_Slc17a7-Slc17a6_Tshz2-Rasd1.6_3
PC.Neuron_Slc17a7-Slc17a6_Ts...3     COVAR   14974     0.011585     0.033827     0.007134     0.052207 PC.Neuron_Slc17a7-Slc17a6_Tshz2-Nnat.6_4
PC.Neuron_Slc17a7-Slc17a6_Ts...1     COVAR   14974    0.0095241     0.026282    0.0097386      0.16405 PC.Neuron_Slc17a7-Slc17a6_Tshz2-Cabp7.6_5
PC.Neuron_Slc17a7-Slc17a6_Ts...4     COVAR   14974     0.017895     0.049453      0.01007     0.037784 PC.Neuron_Slc17a7-Slc17a6_Tshz2-Npnt.6_6
PC.Neuron_Slc17a7-Slc17a6_Ts...5     COVAR   14974   -0.0067022    -0.018915    0.0088214       0.7763 PC.Neuron_Slc17a7-Slc17a6_Tshz2-Prlr.6_7
PC.Neuron_Slc17a7-Slc17a8_Fe...      COVAR   14974     0.012139     0.034166    0.0091026     0.091186 PC.Neuron_Slc17a7-Slc17a8_Fezf2-Slc17a8.7_1
PC.Neuron_Slc17a7-Slc17a6_Fe...2     COVAR   14974    0.0056578     0.015739    0.0094838       0.2754 PC.Neuron_Slc17a7-Slc17a6_Fezf2-Htr2c.7_2
PC.Neuron_Slc17a7-Slc17a6_Fe...1     COVAR   14974     0.012376     0.035464    0.0081023     0.063333 PC.Neuron_Slc17a7-Slc17a6_Fezf2-3110035E14Rik.7_3
PC.Astrocyte_Gja1_Igfbp2.8_1         COVAR   14974   4.2191e-05    0.0001104     0.007597      0.49778 PC.Astrocyte_Gja1_Igfbp2.8_1
PC.Astrocyte_Gja1_Myoc.8_2           COVAR   14974   0.00049846    0.0012989    0.0076243      0.47394 PC.Astrocyte_Gja1_Myoc.8_2
PC.Astrocyte_Gja1_Sparc.8_3          COVAR   14974   0.00094862    0.0025115    0.0073478      0.44864 PC.Astrocyte_Gja1_Sparc.8_3
PC.Oligodendrocyte_Tfr_Ctps....      COVAR   14974    0.0033895    0.0090655    0.0076357      0.32856 PC.Oligodendrocyte_Tfr_Ctps.9_1
PC.Oligodendrocyte_Tfr_Tmem2...      COVAR   14974   -0.0035401     -0.01065    0.0047958      0.76979 PC.Oligodendrocyte_Tfr_Tmem2.9_2
PC.Oligodendrocyte_Tfr_Klk6....      COVAR   14974    0.0012392    0.0033798    0.0070916      0.43064 PC.Oligodendrocyte_Tfr_Klk6.9_3
PC.Oligodendrocyte_Tfr_Il33....      COVAR   14974    0.0022635    0.0060192    0.0082141      0.39144 PC.Oligodendrocyte_Tfr_Il33.9_4
PC.Oligodendrocyte_Tfr_Sez6....      COVAR   14974   -0.0031209   -0.0085778    0.0068652       0.6753 PC.Oligodendrocyte_Tfr_Sez6.9_5
ENT.Oligodendrocyte_Trf_Serp...      COVAR   14974    0.0015853    0.0042653     0.006484      0.40343 ENT.Oligodendrocyte_Trf_Serpinb1a.1_1
ENT.Oligodendrocyte_Trf_Klk6...      COVAR   14974  -0.00023731  -0.00063967    0.0063112        0.515 ENT.Oligodendrocyte_Trf_Klk6.1_2
ENT.Oligodendrocyte_Trf_Ndrg...1     COVAR   14974  -3.8438e-05  -0.00010329    0.0066863      0.50229 ENT.Oligodendrocyte_Trf_Ndrg2.1_3
ENT.Oligodendrocyte_Trf_Il33...      COVAR   14974  -0.00022355  -0.00059998    0.0065853      0.51354 ENT.Oligodendrocyte_Trf_Il33.1_4
ENT.Oligodendrocyte_Trf_Ctps...      COVAR   14974    0.0021154    0.0058024    0.0060532      0.36337 ENT.Oligodendrocyte_Trf_Ctps.1_5
ENT.Endothelial_Stalk_Flt1_C...      COVAR   14974    -0.013773     -0.03871    0.0052973      0.99533 ENT.Endothelial_Stalk_Flt1_Car4.2_1
ENT.Endothelial_Stalk_Flt1_V...      COVAR   14974   -0.0080864     -0.02351    0.0046658      0.95845 ENT.Endothelial_Stalk_Flt1_Vwf.2_2
ENT.Endothelial_Stalk_Flt1_T...      COVAR   14974    -0.011573      -0.0328    0.0051823      0.98723 ENT.Endothelial_Stalk_Flt1_Tgfb2.2_3
ENT.Endothelial_Stalk_Flt1_G...      COVAR   14974   -0.0088541    -0.024981     0.005124      0.95799 ENT.Endothelial_Stalk_Flt1_Gkn3.2_4
ENT.Mural_Rgs5Acta2_Kcnj8.3_1        COVAR   14974   -0.0049757    -0.015175    0.0040596      0.88983 ENT.Mural_Rgs5Acta2_Kcnj8.3_1
ENT.Endothelial_Tip_Dcn.3_2          COVAR   14974   -0.0085873    -0.026088    0.0038785      0.98658 ENT.Endothelial_Tip_Dcn.3_2
ENT.Mural_Rgs5Acta2_Pdgfa.3_3        COVAR   14974   -0.0069008    -0.021419     0.003673      0.96986 ENT.Mural_Rgs5Acta2_Pdgfa.3_3
ENT.Mural_Rgs5Acta2_Ccnd1.3_4        COVAR   14974    -0.012492    -0.036276      0.00464      0.99645 ENT.Mural_Rgs5Acta2_Ccnd1.3_4
ENT.Mural_Rgs5Acta2_Cnn1.3_5         COVAR   14974   -0.0053409    -0.015728    0.0043426      0.89062 ENT.Mural_Rgs5Acta2_Cnn1.3_5
ENT.Mural_Rgs5Acta2_Junb.3_6         COVAR   14974   -0.0042649    -0.013015    0.0032641      0.90432 ENT.Mural_Rgs5Acta2_Junb.3_6
ENT.Neuron_Slc17a7_Zbtb20.4_1        COVAR   14974   -0.0057416    -0.017849    0.0048426      0.88211 ENT.Neuron_Slc17a7_Zbtb20.4_1
ENT.Neuron_Gad1Gad2_Pmch.4_10        COVAR   14974    0.0047689      0.01512    0.0037914      0.10424 ENT.Neuron_Gad1Gad2_Pmch.4_10
ENT.Neuron_Gad1Gad2_Otx2.4_11        COVAR   14974   -0.0080093    -0.026099    0.0037357      0.98398 ENT.Neuron_Gad1Gad2_Otx2.4_11
ENT.Neuron_Gad1Gad2-Chat.4_12        COVAR   14974    0.0053259     0.016863    0.0038361     0.082523 ENT.Neuron_Gad1Gad2-Chat.4_12
ENT.Neuron_Gad1Gad2_Six3-Pva...      COVAR   14974    0.0067422     0.019298    0.0076717      0.18975 ENT.Neuron_Gad1Gad2_Six3-Pvalb.4_2
ENT.Neuron_Gad1Gad2-Slc17a6_...      COVAR   14974     0.014265     0.041184    0.0069076     0.019463 ENT.Neuron_Gad1Gad2-Slc17a6_Cbln1.4_3
ENT.Neuron_Gad1Gad2_Dlk1.4_4         COVAR   14974     0.022328     0.060804    0.0097264     0.010857 ENT.Neuron_Gad1Gad2_Dlk1.4_4
ENT.Neuron_Gad1Gad2_Tcf7l2.4...      COVAR   14974    0.0070353     0.020869    0.0063436      0.13372 ENT.Neuron_Gad1Gad2_Tcf7l2.4_5
ENT.Neuron_Slc17a6_Pitx2.4_6         COVAR   14974     0.015116     0.041356    0.0086625     0.040499 ENT.Neuron_Slc17a6_Pitx2.4_6
ENT.Neuron_Gad1Gad2_Pvalb-Gf...      COVAR   14974     0.022372     0.061419    0.0092705    0.0079107 ENT.Neuron_Gad1Gad2_Pvalb-Gfra2.4_7
ENT.Neuron_Gad1Gad2_Pvalb-Nt...      COVAR   14974     0.017999     0.051427    0.0068572    0.0043391 ENT.Neuron_Gad1Gad2_Pvalb-Ntng1.4_8
ENT.Neuron_Gad1Gad2_Pvalb-Sp...      COVAR   14974    0.0093538     0.027255    0.0057901     0.053114 ENT.Neuron_Gad1Gad2_Pvalb-Spp1.4_9
ENT.Polydendrocyte_Tnr_Bmp4....      COVAR   14974   -0.0089467    -0.026074     0.005764      0.93968 ENT.Polydendrocyte_Tnr_Bmp4.5_1
ENT.Polydendrocyte_Tnr_Pdgfa...      COVAR   14974   -0.0025688   -0.0073138    0.0056903      0.67416 ENT.Polydendrocyte_Tnr_Pdgfa.5_2
ENT.Polydendrocyte_Tnr_Ctps....      COVAR   14974  -0.00098343   -0.0027786    0.0054891      0.57109 ENT.Polydendrocyte_Tnr_Ctps.5_3
ENT.Polydendrocyte_Tnr_Cspg5...      COVAR   14974    0.0058517     0.016811    0.0063009      0.17652 ENT.Polydendrocyte_Tnr_Cspg5.6_1
ENT.Astrocyte_Gja1_Myoc.7_1          COVAR   14974   -0.0059471    -0.017574    0.0046065      0.90164 ENT.Astrocyte_Gja1_Myoc.7_1
ENT.Astrocyte_Gja1_Htra1.7_2         COVAR   14974   -0.0025726   -0.0069928    0.0060712      0.66412 ENT.Astrocyte_Gja1_Htra1.7_2
ENT.Oligodendrocyte_Trf_Cldn...      COVAR   14974   -0.0060915    -0.017371    0.0048381      0.89599 ENT.Oligodendrocyte_Trf_Cldn11.8_1
ENT.Oligodendrocyte_Trf_Ndrg...2     COVAR   14974   -0.0033703   -0.0090272    0.0050496      0.74775 ENT.Oligodendrocyte_Trf_Ndrg2.8_2
GP.Neuron_Chat-Gad1Gad2-Slc1...2     COVAR   14974     0.022463     0.061499    0.0082653      0.00329 GP.Neuron_Chat-Gad1Gad2-Slc17a8_Ngfr.1_1
GP.Neuron_Chat-Gad1Gad2-Slc1...1     COVAR   14974     0.010187     0.028782    0.0073184     0.081983 GP.Neuron_Chat-Gad1Gad2-Slc17a8_Nefm.1_2
GP.Oligodendrocyte_Trf_Mbp.1...      COVAR   14974    0.0051491     0.013596    0.0075936      0.24886 GP.Oligodendrocyte_Trf_Mbp.10_1
GP.Oligodendrocyte_Trf_Klk6....      COVAR   14974   0.00081417    0.0021724    0.0069348      0.45327 GP.Oligodendrocyte_Trf_Klk6.10_2
GP.Oligodendrocyte_Trf_Ttyh1...      COVAR   14974    0.0066066     0.017633    0.0070666      0.17492 GP.Oligodendrocyte_Trf_Ttyh1.10_3
GP.Oligodendrocyte_Trf_Ctps....      COVAR   14974   0.00059652    0.0016309     0.006158      0.46142 GP.Oligodendrocyte_Trf_Ctps.10_4
GP.Oligodendrocyte_Trf_Il33....      COVAR   14974    0.0046418     0.012339    0.0073599      0.26413 GP.Oligodendrocyte_Trf_Il33.10_5
GP.Oligodendrocyte_Trf_Kif5b...      COVAR   14974    0.0011901    0.0031445    0.0073719      0.43587 GP.Oligodendrocyte_Trf_Kif5b.10_6
GP.Microglia_C1qb_Tmem119.11...      COVAR   14974   -0.0022663   -0.0063397    0.0049903      0.67513 GP.Microglia_C1qb_Tmem119.11_1
GP.Macrophage_C1qb_Mrc1.11_2         COVAR   14974   0.00047654    0.0013445    0.0047757      0.46026 GP.Macrophage_C1qb_Mrc1.11_2
GP.Neuron_Gad1Gad2_Tac1.2_1          COVAR   14974    0.0010571    0.0030167    0.0073241      0.44262 GP.Neuron_Gad1Gad2_Tac1.2_1
GP.Neuron_Gad1Gad2_Cadm2.2_10        COVAR   14974     0.010917     0.031514    0.0054224     0.022051 GP.Neuron_Gad1Gad2_Cadm2.2_10
GP.Neuron_Slc17a7_Neurod2-Ro...      COVAR   14974      0.01759     0.049299    0.0073709    0.0085132 GP.Neuron_Slc17a7_Neurod2-Rorb.2_11
GP.Neuron_Slc17a7_Neurod2-C1...      COVAR   14974     0.015605     0.044432    0.0064446    0.0077379 GP.Neuron_Slc17a7_Neurod2-C1ql3.2_12
GP.Neuron_Gad1Gad2_Grem.2_13         COVAR   14974      0.02722     0.074308    0.0092732    0.0016685 GP.Neuron_Gad1Gad2_Grem.2_13
GP.Neuron_Gad1Gad2_Scn4b.2_14        COVAR   14974     0.027388     0.073113    0.0083478    0.0005188 GP.Neuron_Gad1Gad2_Scn4b.2_14
GP.Neuron_Gad1Gad2_Fibcd1.2_...      COVAR   14974     0.035348     0.094001    0.0094207   8.7995e-05 GP.Neuron_Gad1Gad2_Fibcd1.2_15
GP.Neuron_Gad1Gad2_Trdn.2_16         COVAR   14974     0.017247     0.046753    0.0084722     0.020895 GP.Neuron_Gad1Gad2_Trdn.2_16
GP.Neuron_Gad1Gad2_Elfn1-Gri...      COVAR   14974     0.025225     0.069219     0.008611    0.0017007 GP.Neuron_Gad1Gad2_Elfn1-Grik3.2_17
GP.Neuron_Gad1Gad2_Pappa.2_18        COVAR   14974     0.026059     0.072145    0.0082391   0.00078289 GP.Neuron_Gad1Gad2_Pappa.2_18
GP.Neuron_Gad1Gad2_Cyp26b1.2...      COVAR   14974     0.035673     0.097317     0.010034   0.00018941 GP.Neuron_Gad1Gad2_Cyp26b1.2_19
GP.Neuron_Slc17a6_Cck.2_2            COVAR   14974     0.017256     0.047288    0.0080535     0.016077 GP.Neuron_Slc17a6_Cck.2_2
GP.Neuron_Gad1Gad2_Six3-Pval...      COVAR   14974     0.019049     0.053091    0.0079819    0.0085116 GP.Neuron_Gad1Gad2_Six3-Pvalb.2_20
GP.Neuron_Gad1Gad2_Vip.2_21          COVAR   14974     0.017712     0.049942    0.0076472     0.010284 GP.Neuron_Gad1Gad2_Vip.2_21
GP.Neuron_Gad1Gad2_Lamp5-Cpl...      COVAR   14974    0.0055774     0.017424    0.0045438      0.10983 GP.Neuron_Gad1Gad2_Lamp5-Cplx3.2_22
GP.Neuron_Gad1Gad2_Trh.2_23          COVAR   14974     0.021988     0.064464    0.0061407   0.00017191 GP.Neuron_Gad1Gad2_Trh.2_23
GP.Neuron_Gad1Gad2_Igfbp4_Rg...      COVAR   14974    0.0033227     0.009307    0.0077883      0.33483 GP.Neuron_Gad1Gad2_Igfbp4_Rgs4.2_24
GP.Neuron_Gad1Gad2_Igfbp4_Ad...      COVAR   14974     0.017893     0.051107    0.0072937    0.0070853 GP.Neuron_Gad1Gad2_Igfbp4_Adora1.2_25
GP.Neuron_Gad1Gad2_Tac2.2_3          COVAR   14974      0.02901     0.077533    0.0094864     0.001116 GP.Neuron_Gad1Gad2_Tac2.2_3
GP.Neuron_Gad1Gad2_Hpcal4.2_4        COVAR   14974     0.022665     0.060671    0.0092911    0.0073619 GP.Neuron_Gad1Gad2_Hpcal4.2_4
GP.Neuron_Gad1Gad2_Sst.2_5           COVAR   14974      0.01616     0.044419    0.0089635     0.035711 GP.Neuron_Gad1Gad2_Sst.2_5
GP.Neuron_Gad1Gad2_Satb1.2_6         COVAR   14974     0.033803     0.092621    0.0086961   5.0956e-05 GP.Neuron_Gad1Gad2_Satb1.2_6
GP.Neuron_Gad1Gad2-Slc17a6_C...      COVAR   14974     0.020224     0.055692    0.0086072    0.0094017 GP.Neuron_Gad1Gad2-Slc17a6_Cbln1.2_7
GP.Neuron_Slc17a6_Tcf7l2.2_8         COVAR   14974     0.017807     0.048366     0.008772      0.02119 GP.Neuron_Slc17a6_Tcf7l2.2_8
GP.Neuron_Slc17a6_Rspo3.2_9          COVAR   14974     0.024312     0.066447     0.008969    0.0033611 GP.Neuron_Slc17a6_Rspo3.2_9
GP.Neuron_Gad1Gad2_Drd1-Nefm...      COVAR   14974     0.022256     0.060138    0.0088797    0.0061047 GP.Neuron_Gad1Gad2_Drd1-Nefm.3_1
GP.Neuron_Gad1Gad2_Vipr2.3_10        COVAR   14974    0.0077705     0.023213    0.0054381     0.076527 GP.Neuron_Gad1Gad2_Vipr2.3_10
GP.Neuron_Gad1Gad2_Drd1-Pdyn...      COVAR   14974     0.012116     0.033436    0.0084308     0.075353 GP.Neuron_Gad1Gad2_Drd1-Pdyn.3_2
GP.Neuron_Gad1Gad2_Adora2a.3...      COVAR   14974     0.017167     0.046592    0.0086066     0.023051 GP.Neuron_Gad1Gad2_Adora2a.3_3
GP.Neuron_Gad1Gad2_Cadm2.3_4         COVAR   14974     0.016932     0.046541    0.0072597    0.0098499 GP.Neuron_Gad1Gad2_Cadm2.3_4
GP.Neuron_Gad1Gad2_Drd1-Pde1...      COVAR   14974     0.017685     0.048757     0.008525     0.019027 GP.Neuron_Gad1Gad2_Drd1-Pde1c.3_5
GP.Neuron_Gad1Gad2_Adora2a-P...      COVAR   14974     0.019546     0.053689    0.0085835     0.011394 GP.Neuron_Gad1Gad2_Adora2a-Pde1c.3_6
GP.Neuron_Gad1Gad2_Sphkap-Tm...      COVAR   14974     0.014486     0.039639    0.0096021     0.065701 GP.Neuron_Gad1Gad2_Sphkap-Tmem255a.3_7
GP.Neuron_Gad1Gad2_Sphkap-Cp...      COVAR   14974     0.019733     0.055354    0.0076577    0.0049898 GP.Neuron_Gad1Gad2_Sphkap-Cpne4.3_8
GP.Neuron_Gad1Gad2-Th_Adora2...      COVAR   14974     0.017296     0.047189    0.0091848     0.029851 GP.Neuron_Gad1Gad2-Th_Adora2a-Th.3_9
GP.Polydendrocyte_Tnr_Pdgfa-...1     COVAR   14974    0.0021767    0.0060822    0.0065758      0.37032 GP.Polydendrocyte_Tnr_Pdgfa-Pik3r3.4_1
GP.Polydendrocyte_Tnr_Pdgfa-...2     COVAR   14974   -0.0022547   -0.0062871    0.0060827      0.64456 GP.Polydendrocyte_Tnr_Pdgfa-Tmem2.4_2
GP.Polydendrocyte_Tnr_Opalin...      COVAR   14974  -0.00045757   -0.0012915     0.005434      0.53355 GP.Polydendrocyte_Tnr_Opalin.4_3
GP.Polydendrocyte_Tnr_Bmp4.4...      COVAR   14974  -0.00095556   -0.0026656     0.007134      0.55328 GP.Polydendrocyte_Tnr_Bmp4.4_4
GP.Polydendrocyte_Tnr_Cspg5....      COVAR   14974     0.012719     0.034928    0.0077596     0.050606 GP.Polydendrocyte_Tnr_Cspg5.4_5
GP.Mitotic_MkI67.4_6                 COVAR   14974  -0.00057711   -0.0018789    0.0035221      0.56508 GP.Mitotic_MkI67.4_6
GP.Polydendrocyte_Tnr_Cyth3....      COVAR   14974    0.0011178    0.0033847    0.0032372      0.36494 GP.Polydendrocyte_Tnr_Cyth3.4_7
GP.Astrocyte_Gja1_Gfap.5_1           COVAR   14974    0.0028031     0.007315    0.0070882      0.34625 GP.Astrocyte_Gja1_Gfap.5_1
GP.Astrocyte_Gja1_Crym.5_2           COVAR   14974  -0.00087607   -0.0023088    0.0068032      0.55123 GP.Astrocyte_Gja1_Crym.5_2
GP.Ependymal_Ccdc153.6_1             COVAR   14974   -0.0058029    -0.017007     0.004164      0.91827 GP.Ependymal_Ccdc153.6_1
GP.Endothelial_Stalk_Flt1_Ap...      COVAR   14974    -0.011262    -0.031374    0.0054906      0.97987 GP.Endothelial_Stalk_Flt1_Apold1.7_1
GP.Endothelial_Stalk_Flt1_Cd...      COVAR   14974    -0.010204    -0.027905    0.0057394      0.96228 GP.Endothelial_Stalk_Flt1_Cdkn1c.7_2
GP.Endothelial_Stalk_Flt1_Mg...      COVAR   14974   -0.0056807    -0.015918    0.0052163      0.86192 GP.Endothelial_Stalk_Flt1_Mgp.7_3
GP.Endothelial_Stalk_Flt1_Lc...      COVAR   14974   -0.0086506    -0.024215    0.0053026      0.94858 GP.Endothelial_Stalk_Flt1_Lcn2.7_4
GP.Endothelial_Stalk_Flt1_Ca...      COVAR   14974   -0.0087823    -0.024146    0.0057556      0.93647 GP.Endothelial_Stalk_Flt1_Car4.7_5
GP.Endothelial_Stalk_Flt1_An...      COVAR   14974    -0.012622    -0.034771    0.0057135      0.98641 GP.Endothelial_Stalk_Flt1_Angpt2.7_6
GP.Mural_Rgs5Acta2_Acta2.8_1         COVAR   14974    -0.011826    -0.032092    0.0057002      0.98098 GP.Mural_Rgs5Acta2_Acta2.8_1
GP.Mural_Rgs5Acta2_Kcnj8.8_2         COVAR   14974   -0.0098935    -0.029065    0.0048186      0.97996 GP.Mural_Rgs5Acta2_Kcnj8.8_2
GP.Mural_Rgs5Acta2_Lmcd1.8_3         COVAR   14974   -0.0086926    -0.026727    0.0039426      0.98626 GP.Mural_Rgs5Acta2_Lmcd1.8_3
GP.Mural_Rgs5Acta2_Rgs5.8_4          COVAR   14974   -0.0091235    -0.024943     0.005794      0.94232 GP.Mural_Rgs5Acta2_Rgs5.8_4
GP.Mural_Rgs5Acta2_Pappa2.8_5        COVAR   14974   -0.0096035    -0.030187     0.003317       0.9981 GP.Mural_Rgs5Acta2_Pappa2.8_5
GP.Endothelial_Tip_Dcn_Mgp.9...      COVAR   14974    -0.012759    -0.036468    0.0049612      0.99494 GP.Endothelial_Tip_Dcn_Mgp.9_1
GP.Endothelial_Tip_Dcn_Col15...      COVAR   14974    -0.011449    -0.032967    0.0047681      0.99182 GP.Endothelial_Tip_Dcn_Col15a1.9_2
GP.Endothelial_Tip_Dcn_Ifitm...      COVAR   14974    -0.016379    -0.046487    0.0047947      0.99968 GP.Endothelial_Tip_Dcn_Ifitm1.9_3
HC.Neuron_Gad1Gad2_Pvalb_C1q...      COVAR   14974     0.014031     0.039932    0.0082566      0.04463 HC.Neuron_Gad1Gad2_Pvalb_C1ql1.1_1
HC.Neuron_Gad1Gad2_Sst_Pcdh1...      COVAR   14974    0.0048383     0.013966    0.0076431      0.26336 HC.Neuron_Gad1Gad2_Sst_Pcdh11x.1_10
HC.Gad1Gad2_Cplx3_Rxfp1.1_11         COVAR   14974     0.010417     0.029698    0.0087759      0.11762 HC.Gad1Gad2_Cplx3_Rxfp1.1_11
HC.Gad1Gad2_Cplx3_Tox.1_12           COVAR   14974  -7.7759e-05  -0.00022469    0.0081042      0.50383 HC.Gad1Gad2_Cplx3_Tox.1_12
HC.Gad1Gad2_Id2_Tac1.1_13            COVAR   14974    0.0087897     0.025265    0.0079598      0.13475 HC.Gad1Gad2_Id2_Tac1.1_13
HC.Gad1Gad2_Id2_Bcl11b.1_14          COVAR   14974     0.015678     0.044116    0.0094727     0.048971 HC.Gad1Gad2_Id2_Bcl11b.1_14
HC.Gad1Gad2_Id2_Prlr.1_15            COVAR   14974    0.0026533    0.0075082     0.009003      0.38411 HC.Gad1Gad2_Id2_Prlr.1_15
HC.Gad1Gad2_Htr3a_Nnat.1_16          COVAR   14974    0.0054077      0.01595    0.0070588      0.22182 HC.Gad1Gad2_Htr3a_Nnat.1_16
HC.Gad1Gad2Chat_Htr3a_Chat.1...      COVAR   14974    0.0016954    0.0047749    0.0091722      0.42668 HC.Gad1Gad2Chat_Htr3a_Chat.1_17
HC.Gad1Gad2_Htr3a_Phlda1.1_18        COVAR   14974    0.0044279     0.012697    0.0080525      0.29121 HC.Gad1Gad2_Htr3a_Phlda1.1_18
HC.Gad1Gad2_Htr3a_Efba5.1_19         COVAR   14974   0.00022847   0.00066719    0.0071701      0.48729 HC.Gad1Gad2_Htr3a_Efba5.1_19
HC.Neuron_Gad1Gad2_Id2_Sfrp2...      COVAR   14974  -0.00083392   -0.0024682    0.0067149      0.54942 HC.Neuron_Gad1Gad2_Id2_Sfrp2.1_2
HC.Gad1Gad2_Htr3a_Cpne5.1_20         COVAR   14974     0.003771     0.010684    0.0086051      0.33061 HC.Gad1Gad2_Htr3a_Cpne5.1_20
HC.Gad1Gad2_Htr3a_Ecel1.1_21         COVAR   14974   -0.0022716   -0.0065022    0.0080836      0.61065 HC.Gad1Gad2_Htr3a_Ecel1.1_21
HC.Gad1Gad2_Htr3a_Ibsp.1_22          COVAR   14974    0.0079554     0.022824    0.0080685      0.16208 HC.Gad1Gad2_Htr3a_Ibsp.1_22
HC.Gad1Gad2_Htr3a_Krt73.1_23         COVAR   14974    0.0087895     0.024689     0.009232      0.17054 HC.Gad1Gad2_Htr3a_Krt73.1_23
